"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL55852";"";"0";"436.58";"1";"5.09";"9b";"CCCCCCc1ccnc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)n1";"IC50";"'='";"620.0";"nM";"6.21";"";"";"UO_0000065";"14.22";"0.27";"1.12";"8.26";"False";"CHEMBL647882";"In vitro binding affinity towards cloned human beta-2 adrenergic receptor using [125I]iodocyanopindolol as radioligand to stimulate increase in cAMP in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131776";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
"CHEMBL56308";"";"0";"434.61";"1";"6.30";"11b";"CCCCCCc1cccc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)c1";"IC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"14.58";"0.28";"0.04";"12.83";"False";"CHEMBL647882";"In vitro binding affinity towards cloned human beta-2 adrenergic receptor using [125I]iodocyanopindolol as radioligand to stimulate increase in cAMP in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131776";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
"CHEMBL33168";"";"0";"479.56";"0";"3.11";"5";"Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"10.43";"0.20";"1.89";"3.84";"False";"CHEMBL647108";"Binding affinity towards Beta-2 adrenergic receptor prepared from CHO cells expressing the cloned human receptor in the presence of [125I]iodocyanopindolol";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133131";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308072";""
"CHEMBL960";"LEFLUNOMIDE";"4";"270.21";"0";"3.25";"LEFLUNOMIDE";"Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909092";"DRUGMATRIX: Adrenergic beta2 radioligand binding (ligand: [3H] CGP-12177)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";""
"CHEMBL33";"LEVOFLOXACIN";"4";"361.37";"0";"1.54";"LEVOFLOXACIN";"C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909092";"DRUGMATRIX: Adrenergic beta2 radioligand binding (ligand: [3H] CGP-12177)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";""
"CHEMBL291593";"";"0";"606.86";"2";"6.70";"8a";"CCCCCCCCc1csc(Cc2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)n1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"9.89";"0.20";"-0.70";"5.76";"False";"CHEMBL647875";"Binding affinity against human Beta-2 adrenergic receptor expressed in CHO cells using [125I]iodocyanopindolol";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133294";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308072";""
"CHEMBL33292";"";"0";"639.66";"2";"5.29";"5f";"O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc(OC(F)(F)F)cc3)n2)cc1";"IC50";"'='";"7600.0";"nM";"5.12";"";"";"UO_0000065";"8.00";"0.16";"-0.17";"3.67";"False";"CHEMBL647110";"Binding affinity to recombinant human beta-2 adrenergic receptor prepared from CHO cells in the presence of [125I]iodocyanopindolol";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133209";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308072";""
"CHEMBL286438";"";"0";"632.75";"2";"5.45";"5b";"O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc(-c4ccccn4)cc3)n2)cc1";"IC50";"'='";"4500.0";"nM";"5.35";"";"";"UO_0000065";"8.45";"0.16";"-0.10";"3.74";"False";"CHEMBL647110";"Binding affinity to recombinant human beta-2 adrenergic receptor prepared from CHO cells in the presence of [125I]iodocyanopindolol";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133209";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308072";""
"CHEMBL286398";"PROPYLENE GLYCOL";"3";"76.09";"0";"-0.64";"PROPYLENE GLYCOL";"CC(O)CO";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909092";"DRUGMATRIX: Adrenergic beta2 radioligand binding (ligand: [3H] CGP-12177)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";""
"CHEMBL285240";"";"0";"573.65";"1";"4.53";"9a";"O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(Cc3ccc(F)cc3)no2)cc1";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"9.41";"0.18";"0.87";"4.14";"False";"CHEMBL647110";"Binding affinity to recombinant human beta-2 adrenergic receptor prepared from CHO cells in the presence of [125I]iodocyanopindolol";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133209";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308072";""
"CHEMBL293577";"";"0";"607.76";"2";"6.09";"5k";"O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3cnc4ccccc4c3)cs2)cc1";"IC50";"'='";"47000.0";"nM";"4.33";"";"";"UO_0000065";"7.12";"0.14";"-1.76";"3.70";"False";"CHEMBL647875";"Binding affinity against human Beta-2 adrenergic receptor expressed in CHO cells using [125I]iodocyanopindolol";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133294";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308072";""
"CHEMBL164401";"";"0";"495.61";"0";"2.62";"1a";"CN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"11.50";"0.22";"3.08";"4.96";"False";"CHEMBL647107";"Binding affinity towards human Beta-2 adrenergic receptor expressed in CHO cells, using [125I]iodocyanopindolol";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132064";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
"CHEMBL64932";"";"0";"445.52";"0";"2.59";"13";"O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2cccnc2)cc1)c1ccc(F)cc1";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"13.57";"0.27";"3.46";"6.01";"False";"CHEMBL647874";"Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ovary";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131392";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL304090";"";"0";"470.60";"0";"2.60";"28";"CCc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"14.79";"0.29";"4.36";"5.50";"False";"CHEMBL647874";"Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ovary";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131392";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL38254";"";"0";"560.72";"2";"5.53";"5f";"O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2cnc(CCC3CCCC3)o2)cc1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"10.25";"0.20";"0.21";"4.90";"False";"CHEMBL647881";"In vitro binding affinity at beta-2 adrenergic receptors in the presence of [125I]iodocyanopindolol.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133227";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"None";""
"CHEMBL570593";"";"0";"446.55";"0";"4.08";"12";"CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1C#N";"IC50";"'>'";"30.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1052906";"Inhibition of beta2 adrenergic receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154613";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL67672";"";"0";"460.53";"0";"2.18";"23";"Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cn1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"13.03";"0.26";"3.82";"4.74";"False";"CHEMBL647874";"Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ovary";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131392";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL304878";"";"0";"570.42";"1";"3.80";"7";"O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(F)cc2)cc1)c1ccc(I)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"12.27";"0.30";"3.20";"7.99";"False";"CHEMBL647874";"Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ovary";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131392";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL56594";"";"0";"415.56";"0";"4.48";"6b";"CCCCCCN(C)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21";"IC50";"'='";"6500.0";"nM";"5.19";"";"";"UO_0000065";"12.48";"0.24";"0.71";"7.44";"False";"CHEMBL647882";"In vitro binding affinity towards cloned human beta-2 adrenergic receptor using [125I]iodocyanopindolol as radioligand to stimulate increase in cAMP in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131776";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
"CHEMBL1089052";"";"0";"411.53";"0";"2.63";"42";"CNc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"11.65";"0.23";"2.17";"4.84";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1089734";"";"0";"437.54";"0";"4.87";"46";"O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2ccccc2)cc1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"16.51";"0.30";"2.35";"9.73";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL111201";"";"0";"624.71";"2";"6.56";"1";"O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"9.03";"0.18";"-0.92";"5.41";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1084136";"";"0";"396.52";"0";"2.89";"19";"Cc1csc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1084137";"";"0";"458.59";"0";"4.25";"20";"O=C(Cc1nc(-c2ccccc2)cs1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"12.58";"0.24";"1.52";"6.62";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1077238";"";"0";"443.51";"0";"2.30";"24";"O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1085928";"";"0";"431.50";"0";"3.57";"29";"O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)OCc1nc2ccccc2[nH]1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1083216";"";"0";"517.63";"2";"5.12";"36";"O=C(Cn1nc(-c2ccccc2)cc1-c1ccccc1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1";"IC50";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"10.52";"0.19";"0.32";"5.91";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1083832";"";"0";"443.59";"1";"5.25";"51";"O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1C1CCCCC1";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"12.45";"0.23";"0.27";"7.44";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1078465";"";"0";"465.60";"0";"4.98";"54";"O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1CCc1ccccc1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"12.39";"0.23";"0.79";"7.77";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL285713";"";"0";"548.71";"2";"5.53";"5c";"CCCCCCc1ncc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)o1";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"10.79";"0.21";"0.39";"5.05";"False";"CHEMBL647881";"In vitro binding affinity at beta-2 adrenergic receptors in the presence of [125I]iodocyanopindolol.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133227";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"None";""
"CHEMBL66859";"";"0";"511.43";"1";"3.34";"26";"Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)cc2)cn1";"IC50";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"12.55";"0.27";"3.08";"5.07";"False";"CHEMBL647874";"Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ovary";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131392";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL68334";"";"0";"478.57";"0";"3.00";"11";"O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2cccnc2)cc1)c1cnc2ccccc2c1";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"13.18";"0.25";"3.31";"5.56";"False";"CHEMBL647874";"Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ovary";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131392";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL68408";"";"0";"584.74";"2";"3.74";"22";"CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"10.59";"0.21";"2.45";"3.69";"False";"CHEMBL647874";"Evaluated for its agonist activity and the binding affinity against human Beta-2 adrenergic receptor in membranes from chinese hamster ovary cell";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ovary";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131392";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";"None";""
"CHEMBL1084145";"";"0";"477.59";"0";"2.97";"26";"Cc1sc2ncn(CC(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)c(=O)c2c1C";"IC50";"'='";"7800.0";"nM";"5.11";"";"";"UO_0000065";"10.70";"0.21";"2.14";"4.68";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL1078394";"";"0";"427.50";"0";"4.46";"52";"O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccccc1-c1ccco1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1105983";"Displacement of [125I]cyanopindolol from human beta 2 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155428";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308072";""
"CHEMBL54885";"";"0";"331.40";"0";"2.19";"5a";"CNC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21";"IC50";"'='";"7300.0";"nM";"5.14";"";"";"UO_0000065";"15.50";"0.31";"2.95";"6.54";"False";"CHEMBL647882";"In vitro binding affinity towards cloned human beta-2 adrenergic receptor using [125I]iodocyanopindolol as radioligand to stimulate increase in cAMP in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131776";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
"CHEMBL294008";"";"0";"414.57";"1";"5.13";"4c";"CCCCCCCCC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"14.47";"0.28";"0.87";"9.03";"False";"CHEMBL647882";"In vitro binding affinity towards cloned human beta-2 adrenergic receptor using [125I]iodocyanopindolol as radioligand to stimulate increase in cAMP in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL210";"Beta-2 adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131776";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
